transaction_id,account_id,amount,date,type
4380,200,1336.65,2025-08-15 01:12:01,deposit
4381,528,1841.83,2024-03-07 03:55:13,transfer
4382,567,1308.96,2025-01-08 16:05:20,deposit
4383,677,698.7,2025-02-15 10:46:00,deposit
4384,124,59.24,2024-08-26 06:39:00,transfer
4385,176,311.53,2025-01-07 20:04:40,deposit
4386,672,908.18,2024-03-07 04:16:25,withdrawal
4387,485,1348.95,2024-09-27 15:22:54,transfer
4388,955,279.27,2023-12-20 21:14:40,transfer
4389,555,1874.99,2025-08-04 21:34:22,deposit
4390,839,1140.79,2024-10-10 22:55:46,withdrawal
4391,791,1722.12,2025-03-30 08:47:30,withdrawal
4392,851,1715.92,2023-12-28 16:02:59,withdrawal
4393,970,218.91,2024-10-09 18:51:40,transfer
4394,998,873.82,2024-01-18 02:48:51,transfer
4395,871,35.74,2025-06-10 03:38:31,withdrawal
4396,662,1116.7,2025-01-02 11:53:18,deposit
4397,237,135.27,2025-01-15 00:30:35,withdrawal
4398,916,427.09,2025-04-10 10:14:55,deposit
4399,511,1000.08,2025-09-28 13:58:57,deposit
4400,427,1171.36,2025-01-12 17:24:22,transfer
4401,219,211.39,2024-10-02 07:01:45,withdrawal
4402,539,383.83,2025-02-03 11:59:49,withdrawal
4403,584,418.52,2025-04-07 10:24:51,withdrawal
4404,896,852.3,2025-09-04 08:35:15,deposit
4405,774,443.51,2025-03-20 16:12:29,deposit
4406,133,429.16,2024-02-03 21:39:10,transfer
4407,751,84.43,2025-04-11 19:55:13,withdrawal
4408,944,1069.49,2025-02-27 12:47:17,deposit
4409,8,1898.51,2024-05-07 10:37:32,withdrawal
4410,658,649.4,2025-11-07 19:00:37,withdrawal
4411,84,1066.45,2025-10-27 17:41:38,deposit
4412,636,1505.26,2024-03-18 15:56:21,transfer
4413,664,1224.31,2024-11-19 08:02:55,withdrawal
4414,592,456.65,2024-07-25 11:59:18,deposit
4415,108,628.47,2024-01-16 13:20:28,transfer
4416,453,114.64,2025-09-26 06:13:27,withdrawal
4417,725,1371.93,2023-12-21 01:43:03,withdrawal
4418,996,1849.87,2025-08-02 06:02:32,withdrawal
4419,991,1535.42,2024-04-02 19:21:55,transfer
4420,408,1678.59,2025-02-09 17:49:59,deposit
4421,789,1851.62,2025-09-20 22:51:58,withdrawal
4422,101,1033.32,2025-04-13 22:58:35,withdrawal
4423,413,778.17,2024-12-19 05:37:54,transfer
4424,931,1114.13,2025-04-04 17:55:06,deposit
4425,903,1595.37,2025-01-18 15:11:33,deposit
4426,685,1140.16,2025-04-22 06:38:57,withdrawal
4427,744,1484.93,2025-02-03 10:19:27,transfer
4428,814,1397.87,2024-02-21 18:59:00,withdrawal
4429,498,771.96,2025-11-04 01:21:50,withdrawal
4430,854,1005.21,2024-12-05 13:14:33,deposit
4431,757,388.66,2024-05-07 02:16:18,deposit
4432,712,117.74,2024-06-24 03:37:07,transfer
4433,152,996.64,2024-09-29 05:04:26,withdrawal
4434,960,865.56,2024-09-15 07:29:34,deposit
4435,639,1068.87,2024-05-10 21:16:28,deposit
4436,327,657.99,2025-01-08 07:39:37,transfer
4437,40,1184.89,2023-12-18 13:15:04,withdrawal
4438,450,841.45,2023-12-11 00:16:07,withdrawal
4439,642,953.1,2025-08-22 03:25:34,transfer
4440,362,487.18,2024-03-17 17:35:37,withdrawal
4441,870,556.53,2025-11-13 17:24:55,transfer
4442,34,1364.8,2024-09-11 10:48:04,transfer
4443,746,931.27,2024-10-26 22:24:38,transfer
4444,848,277.75,2025-01-13 12:28:38,withdrawal
4445,265,921.97,2024-03-06 05:20:20,deposit
4446,864,932.06,2024-09-05 19:54:33,deposit
4447,764,964.58,2024-07-13 12:06:40,deposit
4448,218,204.25,2025-02-17 22:30:48,transfer
4449,524,1038.12,2024-06-13 04:56:07,withdrawal
4450,299,1031.12,2025-06-11 06:16:30,transfer
4451,92,333.13,2025-09-12 09:38:00,withdrawal
4452,480,732.05,2024-08-21 13:17:24,deposit
4453,727,1846.42,2025-10-30 14:40:51,withdrawal
4454,867,976.83,2025-01-24 10:54:56,deposit
4455,952,1654.95,2025-09-27 21:17:06,deposit
4456,598,1390.24,2024-06-16 07:39:47,transfer
4457,839,333.74,2025-09-11 12:11:41,deposit
4458,333,342.83,2025-01-13 09:21:57,withdrawal
4459,855,1857.67,2024-02-16 22:08:30,withdrawal
4460,825,1443.55,2025-08-12 15:28:03,withdrawal
4461,18,1761.33,2025-04-13 21:53:12,transfer
4462,753,700.98,2024-04-04 07:22:58,transfer
4463,238,1708.37,2024-07-20 21:50:04,withdrawal
4464,842,763.22,2024-10-05 04:39:30,withdrawal
4465,600,1597.6,2025-07-10 15:31:05,withdrawal
4466,624,498.14,2024-05-10 11:53:30,withdrawal
4467,550,472.08,2025-06-15 11:31:06,withdrawal
4468,250,1821.82,2025-09-16 11:38:26,deposit
4469,522,1385.99,2024-05-23 05:45:37,withdrawal
4470,360,750.32,2025-03-03 04:46:09,transfer
4471,327,566.15,2025-09-19 19:40:30,withdrawal
4472,967,1464.35,2024-03-09 02:06:04,deposit
4473,787,1706.05,2025-01-09 23:46:52,deposit
4474,248,1615.94,2024-03-09 10:01:19,transfer
4475,25,643.0,2025-03-20 06:36:59,withdrawal
4476,565,317.29,2024-08-24 21:00:19,transfer
4477,401,1546.29,2025-09-17 21:39:11,withdrawal
4478,625,438.05,2024-12-02 04:25:16,deposit
4479,980,1643.2,2025-11-13 11:22:10,withdrawal
4480,917,726.45,2025-11-28 00:45:44,deposit
4481,785,1045.3,2025-07-26 00:32:53,deposit
4482,776,174.55,2025-08-18 19:37:56,withdrawal
4483,879,1138.18,2025-06-03 01:51:27,transfer
4484,780,664.76,2024-03-17 14:35:04,transfer
4485,907,348.97,2024-03-05 00:29:22,deposit
4486,931,64.24,2024-05-23 16:31:05,transfer
4487,524,1842.76,2024-06-02 16:22:48,deposit
4488,917,1695.3,2025-09-22 01:20:17,deposit
4489,568,1446.99,2025-11-08 22:12:55,deposit
4490,778,1593.78,2025-11-24 04:08:06,withdrawal
4491,436,669.56,2024-06-22 01:39:04,withdrawal
4492,22,1999.88,2025-08-21 17:53:48,deposit
4493,511,41.87,2025-05-25 08:11:09,withdrawal
4494,567,639.08,2024-12-22 23:24:54,transfer
4495,422,1035.45,2024-06-18 07:07:44,withdrawal
4496,568,74.18,2024-05-09 10:48:44,transfer
4497,405,351.81,2024-10-23 01:22:55,deposit
4498,295,462.0,2024-12-22 01:38:24,withdrawal
4499,69,1056.08,2024-05-16 18:08:35,transfer
4500,386,1313.54,2024-05-27 16:57:48,deposit
4501,581,513.79,2024-04-24 03:55:10,deposit
4502,210,968.03,2025-02-21 09:37:05,deposit
4503,155,755.11,2025-03-11 07:05:13,transfer
4504,773,177.73,2024-09-15 09:42:25,transfer
4505,257,728.99,2024-10-19 13:29:11,deposit
4506,456,1194.15,2024-02-07 23:10:06,transfer
4507,539,148.71,2024-09-21 07:41:30,transfer
4508,805,458.15,2024-02-26 03:13:27,deposit
4509,737,1819.68,2024-07-11 18:17:17,transfer
4510,121,323.74,2025-01-12 18:28:16,withdrawal
4511,90,1202.24,2024-08-24 00:36:51,transfer
4512,714,1457.66,2024-11-26 05:00:29,transfer
4513,401,152.82,2024-06-09 05:44:36,transfer
4514,754,1985.16,2025-08-19 15:14:13,transfer
4515,684,635.64,2024-11-07 16:18:49,deposit
4516,477,856.12,2025-03-08 22:31:59,transfer
4517,432,883.58,2024-04-23 04:14:26,transfer
4518,257,1367.67,2025-07-22 07:36:04,deposit
4519,118,794.84,2025-06-24 10:31:36,deposit
4520,602,1727.69,2024-01-05 20:00:44,transfer
4521,527,432.76,2024-05-16 00:34:19,transfer
4522,499,1730.81,2025-08-29 17:06:54,withdrawal
4523,344,1977.0,2025-03-13 00:09:30,deposit
4524,806,722.1,2025-06-29 18:35:57,transfer
4525,592,502.17,2024-01-02 10:53:35,withdrawal
4526,302,584.84,2025-10-21 00:42:00,transfer
4527,189,848.43,2024-11-13 10:33:42,deposit
4528,836,188.23,2024-11-15 05:44:57,withdrawal
4529,780,218.3,2024-07-09 01:13:35,deposit
4530,933,345.85,2024-05-13 20:55:33,withdrawal
4531,144,1976.09,2025-02-25 00:42:55,deposit
4532,214,606.56,2025-01-07 21:10:01,transfer
4533,461,174.1,2024-11-16 10:00:18,deposit
4534,404,956.87,2025-03-29 17:23:41,transfer
4535,335,1592.68,2024-01-31 18:47:38,transfer
4536,893,1194.97,2023-12-23 11:04:03,withdrawal
4537,94,1556.68,2024-09-28 12:36:54,withdrawal
4538,393,1775.27,2024-05-11 19:51:58,deposit
4539,515,680.64,2025-09-18 00:57:54,transfer
4540,205,538.97,2024-05-09 19:59:27,transfer
4541,391,1091.2,2025-09-27 07:54:00,deposit
4542,93,1169.8,2025-03-09 13:22:00,deposit
4543,70,1296.87,2025-06-04 09:53:10,withdrawal
4544,264,301.97,2024-12-04 05:54:58,transfer
4545,715,345.22,2025-07-11 18:58:58,withdrawal
4546,530,906.47,2025-06-05 04:50:12,withdrawal
4547,493,1301.36,2025-03-04 17:27:10,withdrawal
4548,516,1775.61,2024-09-24 04:24:09,withdrawal
4549,619,1050.0,2024-07-31 03:23:33,withdrawal
4550,888,1680.21,2024-06-13 21:37:37,deposit
4551,779,1238.33,2024-12-26 07:34:46,deposit
4552,871,1886.75,2025-10-09 21:05:31,withdrawal
4553,722,1910.7,2024-02-25 03:36:53,withdrawal
4554,360,738.23,2024-03-15 01:56:36,withdrawal
4555,710,996.84,2025-05-15 14:12:50,transfer
4556,801,1013.9,2025-01-27 15:02:02,withdrawal
4557,987,1294.62,2025-12-01 13:45:11,transfer
4558,183,1332.49,2024-09-10 21:42:42,transfer
4559,865,938.52,2025-03-15 00:39:02,transfer
4560,409,604.18,2025-11-30 19:10:05,deposit
4561,806,1515.63,2024-10-28 16:48:05,transfer
4562,724,852.3,2024-02-17 00:19:27,deposit
4563,660,712.16,2024-07-17 08:40:14,deposit
4564,477,929.32,2024-04-29 20:26:47,deposit
4565,855,350.67,2024-04-11 22:35:33,transfer
4566,526,851.07,2024-10-01 05:54:50,transfer
4567,277,1428.55,2024-08-10 14:42:13,withdrawal
4568,935,739.27,2024-06-21 05:15:04,withdrawal
4569,456,1261.99,2024-06-24 02:40:34,withdrawal
4570,701,1433.13,2024-07-01 02:44:43,withdrawal
4571,998,325.22,2024-05-30 08:24:27,withdrawal
4572,716,741.47,2024-08-22 07:02:00,transfer
4573,796,1753.29,2025-02-06 00:23:25,withdrawal
4574,545,1279.06,2024-02-27 12:54:45,transfer
4575,269,929.34,2025-04-06 16:46:59,deposit
4576,950,1106.16,2024-02-04 02:41:42,deposit
4577,798,1394.61,2023-12-27 13:10:45,transfer
4578,662,1389.01,2024-10-17 04:15:00,withdrawal
4579,102,370.93,2024-05-01 10:13:33,transfer
4580,577,448.69,2024-02-01 22:02:17,deposit
4581,467,1720.31,2025-04-12 23:58:45,withdrawal
4582,299,747.76,2024-01-13 17:21:03,deposit
4583,92,642.68,2025-04-25 03:58:06,withdrawal
4584,512,1456.08,2024-04-14 17:55:18,deposit
4585,612,776.8,2024-03-24 00:49:15,withdrawal
4586,297,161.31,2025-03-13 18:29:56,transfer
4587,286,1037.06,2024-02-26 15:47:15,withdrawal
4588,509,1039.09,2024-09-03 19:09:05,deposit
4589,529,1160.08,2025-01-16 06:47:16,deposit
4590,99,566.52,2025-01-09 01:24:12,deposit
4591,50,380.18,2025-10-09 12:52:13,transfer
4592,990,470.17,2024-10-10 20:15:21,transfer
4593,500,822.08,2024-02-18 20:11:16,withdrawal
4594,351,561.58,2025-05-20 05:05:56,deposit
4595,717,769.21,2024-09-11 07:00:32,withdrawal
4596,46,1814.13,2024-10-20 16:55:43,transfer
4597,217,437.5,2024-08-06 04:32:57,deposit
4598,344,1247.26,2024-01-21 00:14:31,transfer
4599,325,1859.42,2024-01-08 02:03:44,transfer
4600,354,717.75,2024-02-20 08:29:19,deposit
4601,585,641.91,2024-09-27 20:03:27,deposit
4602,824,67.4,2024-03-10 14:54:28,withdrawal
4603,275,1165.5,2024-01-16 11:50:16,deposit
4604,102,1435.18,2024-12-27 07:24:12,transfer
4605,363,1296.34,2025-03-21 12:29:02,deposit
4606,635,1724.1,2024-08-08 00:56:37,transfer
4607,145,997.4,2025-06-03 17:22:07,transfer
4608,541,979.92,2024-06-05 15:48:57,withdrawal
4609,606,1681.01,2024-10-07 22:26:57,withdrawal
4610,608,699.98,2025-03-09 06:51:34,withdrawal
4611,122,679.15,2024-10-11 10:03:30,withdrawal
4612,493,1364.36,2025-11-26 15:53:00,withdrawal
4613,896,1092.2,2024-09-26 19:38:47,withdrawal
4614,137,142.12,2025-07-13 11:16:27,deposit
4615,259,395.36,2024-04-06 03:12:31,transfer
4616,164,1753.96,2025-03-21 15:25:21,transfer
4617,38,1130.19,2024-11-08 13:46:38,withdrawal
4618,172,35.81,2024-02-24 08:53:41,deposit
4619,163,1358.39,2025-09-02 04:42:54,transfer
4620,561,1413.97,2024-08-16 19:19:40,withdrawal
4621,743,1697.99,2025-01-18 10:03:04,deposit
4622,374,694.66,2025-02-01 01:47:54,withdrawal
4623,565,332.08,2025-07-20 20:24:00,transfer
4624,119,493.05,2024-07-04 23:40:27,deposit
4625,258,1640.29,2024-11-23 05:17:29,deposit
4626,404,180.72,2024-08-04 15:53:48,transfer
4627,618,1034.79,2024-11-26 13:08:05,deposit
4628,108,500.12,2025-05-19 18:09:10,deposit
4629,822,556.81,2024-08-28 09:34:26,deposit
4630,626,809.81,2024-08-21 22:42:24,transfer
4631,500,1643.07,2024-03-08 13:45:52,deposit
4632,563,1298.18,2024-10-19 14:54:32,transfer
4633,958,1435.71,2025-09-28 16:15:05,transfer
4634,264,1058.84,2024-02-18 14:47:16,deposit
4635,947,961.93,2024-03-03 20:29:14,deposit
4636,548,1390.89,2024-06-26 05:03:27,withdrawal
4637,577,1531.41,2025-02-10 09:10:30,deposit
4638,108,1189.6,2025-06-03 05:48:17,withdrawal
4639,595,1926.85,2024-04-17 07:52:56,withdrawal
4640,799,1571.62,2025-05-19 14:24:59,withdrawal
4641,814,1083.35,2024-01-17 19:20:07,transfer
4642,566,760.32,2024-11-11 17:51:19,withdrawal
4643,912,1143.7,2025-06-30 01:48:21,deposit
4644,385,1718.41,2025-04-14 11:58:36,withdrawal
4645,263,853.74,2025-09-29 21:22:18,transfer
4646,428,1443.82,2025-10-13 01:47:52,deposit
4647,560,1974.16,2024-08-31 23:29:55,withdrawal
4648,58,54.18,2024-08-16 01:05:02,withdrawal
4649,317,1869.62,2025-03-19 21:47:12,transfer
4650,313,1321.72,2025-01-24 13:56:11,transfer
4651,159,282.91,2025-08-11 06:49:34,withdrawal
4652,712,461.35,2024-11-13 06:02:48,deposit
4653,977,1395.6,2025-01-18 08:43:08,deposit
4654,753,687.73,2025-10-01 07:50:21,withdrawal
4655,407,245.67,2024-04-23 00:25:54,transfer
4656,754,542.63,2023-12-24 12:00:08,withdrawal
4657,21,705.66,2024-11-24 17:35:53,withdrawal
4658,126,482.55,2024-03-12 05:37:15,withdrawal
4659,608,235.28,2024-06-08 03:00:08,transfer
4660,565,1908.11,2024-04-29 12:15:39,deposit
4661,562,172.83,2024-03-03 06:58:20,withdrawal
4662,739,1527.44,2025-05-29 01:46:36,transfer
4663,638,9.26,2024-02-21 23:40:43,withdrawal
4664,98,1940.93,2024-04-12 16:15:45,transfer
4665,686,1077.21,2024-12-10 19:59:00,withdrawal
4666,98,1956.97,2025-06-21 08:12:14,withdrawal
4667,681,1792.34,2024-12-21 07:03:24,deposit
4668,55,1509.91,2024-03-16 04:29:02,deposit
4669,894,870.87,2025-07-03 09:31:45,deposit
4670,953,640.64,2024-11-21 19:43:23,deposit
4671,497,123.24,2024-04-01 12:53:11,deposit
4672,418,1628.74,2025-04-28 07:01:44,deposit
4673,156,1410.62,2025-03-24 02:15:19,withdrawal
4674,627,1251.69,2024-09-06 12:20:44,withdrawal
4675,849,619.08,2024-12-04 10:01:34,transfer
4676,95,126.47,2025-08-04 16:05:39,transfer
4677,90,534.48,2024-04-22 03:48:43,deposit
4678,226,772.5,2025-11-01 17:42:37,withdrawal
4679,966,888.07,2024-06-15 10:36:40,deposit
4680,497,108.54,2025-03-16 20:31:16,withdrawal
4681,310,100.42,2024-06-30 20:13:21,transfer
4682,490,253.01,2025-01-12 20:26:58,transfer
4683,499,483.27,2025-07-20 08:50:21,withdrawal
4684,555,42.18,2025-08-31 18:30:20,withdrawal
4685,62,1254.93,2025-12-01 22:28:04,withdrawal
4686,847,1198.79,2024-12-29 05:45:20,transfer
4687,923,1753.71,2024-07-30 13:56:28,transfer
4688,577,312.91,2024-05-18 05:30:57,withdrawal
4689,748,668.93,2024-03-12 04:17:38,withdrawal
4690,995,235.15,2024-05-22 15:50:01,transfer
4691,868,1738.98,2025-03-29 20:35:47,deposit
4692,784,1777.97,2024-05-22 09:49:17,deposit
4693,898,1900.42,2024-09-04 20:20:11,deposit
4694,417,873.61,2023-12-24 03:41:52,deposit
4695,656,220.6,2024-12-31 03:26:16,withdrawal
4696,47,535.06,2025-07-11 04:51:32,deposit
4697,312,81.17,2024-04-07 15:28:55,transfer
4698,594,1699.62,2025-03-17 16:40:34,deposit
4699,905,502.98,2025-07-17 03:08:59,transfer
4700,578,351.81,2024-12-01 07:11:48,withdrawal
4701,738,551.68,2025-06-12 08:48:50,withdrawal
4702,36,885.69,2024-03-20 14:13:40,deposit
4703,683,1932.83,2024-10-01 16:14:03,withdrawal
4704,608,1995.68,2024-02-08 16:53:21,transfer
4705,218,1306.99,2025-03-05 07:43:02,withdrawal
4706,255,945.77,2024-11-21 11:04:15,withdrawal
4707,435,1782.49,2025-02-27 11:01:45,withdrawal
4708,349,972.12,2024-09-11 22:07:46,transfer
4709,819,1556.58,2025-05-23 01:06:46,transfer
4710,357,265.51,2024-11-23 01:15:25,transfer
4711,131,1003.4,2025-03-02 15:40:53,deposit
4712,619,1767.48,2024-02-27 14:05:39,transfer
4713,695,1255.82,2024-11-11 04:08:05,withdrawal
4714,561,552.45,2024-04-03 19:40:48,withdrawal
4715,758,609.82,2025-11-23 20:01:42,withdrawal
4716,333,417.1,2024-11-19 16:19:06,transfer
4717,347,756.52,2024-01-24 08:05:28,withdrawal
4718,50,680.86,2025-10-21 03:52:40,transfer
4719,281,174.88,2024-02-01 01:06:29,deposit
4720,472,975.3,2024-12-08 13:51:36,withdrawal
4721,740,1239.08,2025-08-30 18:05:27,transfer
4722,163,322.46,2024-03-21 18:28:29,withdrawal
4723,578,111.83,2024-11-10 04:38:42,withdrawal
4724,977,1306.27,2024-08-17 05:00:19,transfer
4725,398,1514.08,2024-05-24 04:19:40,withdrawal
4726,910,1100.19,2025-11-20 13:59:59,withdrawal
4727,269,1252.68,2025-01-27 02:38:28,transfer
4728,582,888.52,2025-09-01 04:28:44,transfer
4729,78,993.24,2024-04-26 19:24:36,deposit
4730,146,1725.72,2025-04-09 07:17:41,transfer
4731,650,1663.27,2025-04-14 07:19:36,transfer
4732,680,52.11,2025-12-09 08:18:45,deposit
4733,8,1384.38,2025-06-20 11:31:33,transfer
4734,3,1329.28,2024-01-01 23:29:05,transfer
4735,560,230.19,2025-01-16 22:21:44,transfer
4736,26,1223.36,2024-05-28 17:07:22,withdrawal
4737,936,807.58,2024-01-21 14:24:26,withdrawal
4738,269,963.87,2025-06-22 08:09:10,withdrawal
4739,387,882.07,2024-09-28 11:46:14,withdrawal
4740,974,587.4,2024-11-06 16:57:50,deposit
4741,389,1950.0,2025-07-22 11:48:09,withdrawal
4742,426,925.5,2025-01-11 23:24:12,transfer
4743,717,1192.11,2024-09-04 07:35:11,transfer
4744,563,1672.82,2025-03-04 00:48:51,transfer
4745,720,591.42,2024-09-06 02:15:36,withdrawal
4746,359,46.76,2024-07-10 01:38:28,withdrawal
4747,437,217.29,2025-06-16 14:54:08,deposit
4748,925,1669.1,2024-12-02 21:29:56,transfer
4749,158,1274.21,2024-11-15 05:27:35,transfer
4750,336,1685.57,2025-01-22 09:54:36,transfer
4751,333,146.96,2025-09-16 17:20:04,deposit
4752,947,1462.2,2024-06-25 13:37:24,deposit
4753,52,993.93,2025-11-17 06:07:24,deposit
4754,968,969.96,2025-11-01 16:16:43,transfer
4755,549,1682.08,2024-12-27 15:01:14,withdrawal
4756,9,1972.82,2024-07-20 06:04:13,deposit
4757,774,1474.07,2024-01-11 08:12:34,transfer
4758,263,44.76,2025-11-30 16:19:29,withdrawal
4759,467,1948.98,2024-02-21 12:35:15,transfer
4760,767,909.61,2025-02-13 16:38:00,withdrawal
4761,838,29.43,2025-04-21 09:53:23,transfer
4762,133,1161.34,2023-12-17 06:27:31,withdrawal
4763,834,74.68,2025-11-17 00:14:39,withdrawal
4764,189,427.99,2023-12-26 22:07:28,transfer
4765,584,549.09,2024-08-09 23:23:13,transfer
4766,865,1726.15,2024-03-11 05:20:40,transfer
4767,594,995.98,2024-03-09 19:44:54,withdrawal
4768,849,1154.4,2024-04-17 22:38:02,transfer
4769,582,1882.01,2025-10-01 09:11:38,transfer
4770,966,365.82,2024-09-29 21:38:16,transfer
4771,178,669.82,2024-07-28 12:16:33,transfer
4772,741,118.27,2024-07-08 11:08:31,withdrawal
4773,98,1536.07,2024-05-30 15:46:50,transfer
4774,186,644.61,2025-10-20 01:21:29,withdrawal
4775,790,1619.82,2024-11-30 10:47:33,deposit
4776,44,142.79,2025-11-17 00:16:16,withdrawal
4777,996,1404.01,2025-02-12 21:55:24,transfer
4778,670,1867.73,2025-02-05 15:25:43,deposit
4779,411,1027.04,2024-04-09 08:22:22,deposit
4780,154,1314.7,2024-11-19 18:15:38,withdrawal
4781,701,797.77,2025-03-02 16:22:11,withdrawal
4782,408,370.76,2024-07-08 17:02:09,deposit
4783,262,1761.43,2025-06-23 10:51:36,deposit
4784,796,650.2,2024-05-19 14:06:39,withdrawal
4785,963,328.5,2025-10-22 08:49:09,deposit
4786,461,949.15,2024-11-08 00:55:29,transfer
4787,378,1229.13,2025-03-26 06:36:31,transfer
4788,956,117.01,2025-02-03 21:48:19,withdrawal
4789,791,1437.57,2025-11-02 21:56:07,deposit
4790,624,1642.94,2025-06-06 02:12:31,deposit
4791,994,1817.14,2023-12-17 01:12:11,deposit
4792,164,347.55,2025-10-31 13:54:41,transfer
4793,384,1264.52,2025-06-03 07:59:12,deposit
4794,457,1264.65,2025-02-27 23:07:10,deposit
4795,987,45.71,2025-06-19 02:32:43,deposit
4796,762,1850.97,2025-03-12 15:00:50,transfer
4797,856,1175.52,2025-05-06 16:10:02,deposit
4798,873,1409.49,2024-06-17 19:03:40,withdrawal
4799,471,1704.87,2025-10-14 14:26:12,deposit
4800,543,1830.51,2024-04-17 15:36:39,transfer
4801,253,426.53,2024-10-21 10:05:46,transfer
4802,963,39.14,2025-03-29 17:21:12,deposit
4803,236,1932.11,2025-07-09 08:26:47,withdrawal
4804,938,1645.75,2024-03-19 12:30:27,withdrawal
4805,417,1389.55,2024-01-22 15:51:43,deposit
4806,419,1135.33,2024-10-29 03:31:59,transfer
4807,846,946.35,2024-12-14 16:14:15,transfer
4808,624,1055.92,2024-10-25 02:45:15,deposit
4809,864,86.35,2025-04-22 06:34:56,deposit
4810,321,1603.18,2025-10-14 01:57:19,transfer
4811,28,930.71,2024-08-25 17:19:52,deposit
4812,526,1915.42,2024-07-06 05:41:30,deposit
4813,610,937.92,2024-02-04 01:03:10,transfer
4814,814,632.29,2023-12-26 04:44:23,withdrawal
4815,440,1448.85,2024-11-07 00:46:42,withdrawal
4816,767,130.08,2024-10-14 20:35:20,withdrawal
4817,467,680.77,2023-12-19 22:23:29,deposit
4818,638,358.67,2024-10-18 19:26:25,transfer
4819,135,608.27,2025-07-17 23:29:39,deposit
4820,54,394.42,2024-04-21 06:54:01,transfer
4821,122,1461.43,2023-12-10 21:43:40,withdrawal
4822,49,433.58,2024-04-29 20:37:36,deposit
4823,802,698.99,2025-11-30 16:06:24,withdrawal
4824,61,1493.08,2025-03-20 22:30:50,deposit
4825,371,1941.25,2024-01-27 02:09:42,withdrawal
4826,381,1295.2,2025-03-02 19:22:05,deposit
4827,629,826.94,2024-07-05 12:19:02,deposit
4828,703,1013.01,2025-10-15 17:39:08,transfer
4829,473,1138.78,2024-09-07 00:51:26,transfer
4830,472,29.75,2025-09-24 15:31:40,transfer
4831,901,671.84,2024-07-20 02:57:49,deposit
4832,944,1424.38,2024-04-04 20:33:58,withdrawal
4833,963,598.72,2025-11-07 01:55:43,withdrawal
4834,577,1650.8,2024-09-30 03:33:08,deposit
4835,952,1030.32,2024-03-26 02:41:25,transfer
4836,789,1893.09,2024-12-01 20:18:43,transfer
4837,138,1961.85,2024-11-15 20:29:24,withdrawal
4838,594,1135.44,2025-03-20 09:26:36,withdrawal
4839,468,1517.94,2024-04-23 14:36:10,withdrawal
4840,633,1727.92,2025-11-09 10:02:23,deposit
4841,281,765.9,2025-11-02 07:22:06,deposit
4842,908,353.18,2025-06-12 22:43:13,deposit
4843,528,1774.32,2025-10-15 13:28:39,withdrawal
4844,491,434.03,2024-12-29 13:21:11,transfer
4845,259,445.99,2024-04-05 08:26:57,deposit
4846,782,531.77,2025-01-03 07:21:04,deposit
4847,372,281.28,2024-11-15 23:47:56,deposit
4848,82,673.79,2025-06-06 19:39:39,transfer
4849,894,1285.3,2024-09-11 09:01:31,withdrawal
4850,251,1393.89,2025-05-10 00:26:05,transfer
4851,569,1962.48,2024-06-08 03:49:58,transfer
4852,70,469.25,2024-05-12 19:15:27,withdrawal
4853,435,115.92,2024-06-01 04:25:54,transfer
4854,742,1111.78,2025-06-07 22:43:48,withdrawal
4855,727,1699.07,2025-05-26 01:16:41,transfer
4856,287,1928.38,2025-01-10 06:43:50,deposit
4857,265,715.49,2025-09-13 13:14:39,deposit
4858,218,1016.97,2025-06-24 07:27:47,transfer
4859,237,971.96,2024-03-18 03:38:24,transfer
4860,971,1652.62,2025-01-06 07:33:50,transfer
4861,450,1415.49,2025-01-28 09:19:14,deposit
4862,528,653.57,2024-06-28 21:54:52,withdrawal
4863,373,872.92,2024-12-28 07:36:01,deposit
4864,809,834.2,2024-03-02 23:35:08,transfer
4865,797,1018.99,2025-11-27 00:35:32,deposit
4866,62,103.11,2024-08-20 12:40:53,transfer
4867,535,208.73,2025-05-05 01:34:02,deposit
4868,52,655.83,2024-07-05 04:13:03,deposit
4869,542,200.56,2024-03-29 14:41:38,deposit
4870,56,1505.06,2024-06-11 10:49:29,transfer
4871,125,1907.65,2024-08-30 15:53:26,deposit
4872,143,908.07,2025-05-03 15:09:38,withdrawal
4873,610,920.54,2025-05-19 12:51:20,deposit
4874,972,106.25,2025-11-06 18:12:41,withdrawal
4875,389,1600.74,2024-06-01 23:33:05,transfer
4876,396,435.59,2024-09-18 07:40:54,deposit
4877,806,1002.88,2025-03-15 04:40:32,withdrawal
4878,934,1697.02,2024-09-29 09:40:21,deposit
4879,372,877.6,2025-08-01 19:22:23,deposit
4880,6,1856.74,2024-07-19 15:20:15,transfer
4881,160,1625.09,2024-09-16 04:35:08,withdrawal
4882,788,888.09,2025-06-15 04:09:19,deposit
4883,301,12.18,2025-02-10 01:54:55,deposit
4884,912,1194.67,2024-04-13 21:31:39,withdrawal
4885,456,1977.99,2024-09-24 19:08:54,deposit
4886,783,1719.6,2025-01-20 19:04:11,transfer
4887,947,1778.76,2025-03-16 10:15:05,deposit
4888,706,77.3,2025-04-26 07:25:13,deposit
4889,104,1219.74,2024-04-05 00:08:58,deposit
4890,287,1917.86,2024-03-24 07:02:42,deposit
4891,628,142.01,2024-04-30 11:25:30,deposit
4892,225,1687.7,2024-05-06 21:51:39,deposit
4893,386,716.51,2024-06-25 22:50:17,deposit
